Wavelength;A3791_e;A3792_e;A3793_e;A3797_e;A3798_e;A3799_c;A3800_e;A3801_e;A3803_c;A3804_e;A3805_e;A3694_c;A3705_e;A3710_e;A3476_e;A3479_e;A3480_c;A3484_c;A3394_e;A3232_e;A3244_c;A3149_e;A3151_e;A3154_e;A3049_e;A3051_e;A3094_c;A3100_e;A3115_c;A2751;A2752;A2759;A2760;A2761;A2762;A2763;A2764;A2765;A2814;A2543;A2548;A2550;A2554;A2555;A2556;A2561;A2565;A2567;A2568;A2570;A2575;A2605;A2607;A261;A2617;A2619;A2620;A2621;A2622;A2625;A2627;A2643;A2650;A2651
385;0.02399609;0.013638725;0.019957154;0.031116567;0.028572919;0.556312332;0.034661812;0.02615898;0.566848845;0.060504246;0.022734121;1.263481153;0.08550605;0.066900392;0.037492444;0.142255329;0.220436639;0.330125355;0.115220109;0.03035112;0.327347045;0.056454151;0.089792996;0.023449419;0.032163764;0.045708959;0.700298012;0.033960189;0.470825519;0.15796999;0.060441555;0.535019971;0.163325711;0.365836731;0.4387324;0.16396111;0.255448678;0.145631644;0.639993947;0.694572382;0.569969206;0.94777032;0.667269814;0.300189672;0.288914026;0.314546179;0.404799183;1.082664865;0.411909559;0.276714462;0.405192695;0.631504403;0.241111289;0.258407862;0.272843805;0.224678848;0.256964476;0.137111335;0.509787763;0.325846827;0.635553865;0.343524291;0.952411474;0.328379538
386;0.024045102;0.013934947;0.020055671;0.031639686;0.028762142;0.561833623;0.035067682;0.026333448;0.571533889;0.062093687;0.023419866;1.275936594;0.086845672;0.069354881;0.037628208;0.14206572;0.222081852;0.332247461;0.117074835;0.031464758;0.329632749;0.057566686;0.089983274;0.023347816;0.030385791;0.045478817;0.704858064;0.034714446;0.471883597;0.158739803;0.061149274;0.538394529;0.164278876;0.367174604;0.441389497;0.162978676;0.257501431;0.14639888;0.644872177;0.697905666;0.572941993;0.94379391;0.671288611;0.304285629;0.290706105;0.319810188;0.407999493;1.09029157;0.413910457;0.281767155;0.408321347;0.634744116;0.246436291;0.264707841;0.275716729;0.227930605;0.260682481;0.142060474;0.51239394;0.329023635;0.64499786;0.349856485;0.959621943;0.331979994
387;0.023641267;0.014329866;0.019752296;0.032511333;0.028841382;0.567417755;0.036067045;0.026874029;0.576980376;0.063853904;0.024070902;1.288653205;0.088108402;0.070386154;0.038153366;0.143082688;0.22377467;0.334558173;0.11837486;0.032510974;0.332659067;0.059088139;0.090577723;0.02416883;0.031572917;0.046415649;0.7108726;0.036127949;0.475180162;0.15972531;0.061777872;0.542992092;0.165990287;0.371182212;0.445230491;0.164800074;0.260354693;0.147849843;0.651211217;0.701106823;0.576952213;0.939006542;0.675480511;0.308501864;0.293905325;0.324376147;0.413115405;1.098330098;0.416353244;0.28745891;0.410846125;0.638063829;0.251917997;0.270950152;0.278554603;0.232025142;0.265611996;0.147628715;0.515285696;0.332312623;0.654360611;0.356145416;0.964481943;0.336239687
388;0.02391421;0.014415346;0.019592059;0.033196454;0.029066536;0.573640402;0.036672696;0.027213212;0.582449804;0.065033255;0.024238243;1.301667155;0.089195261;0.072072368;0.038949061;0.143034675;0.225522714;0.337089343;0.12012083;0.032273182;0.334465254;0.060313679;0.090452858;0.024805456;0.032404003;0.046072876;0.717222473;0.036998484;0.478529424;0.16129422;0.063866641;0.547228855;0.168384999;0.37570921;0.449842092;0.167991449;0.264256078;0.150118558;0.658952131;0.704830475;0.580160961;0.933863219;0.680054876;0.312554861;0.296173031;0.328389711;0.417757846;1.106198393;0.418377954;0.292565449;0.413865111;0.64133137;0.257281708;0.277196782;0.281313049;0.235421134;0.270216328;0.152708136;0.517965015;0.335237767;0.663775506;0.361908491;0.969129011;0.341014949
389;0.024693415;0.014471594;0.019385017;0.033587328;0.029368915;0.580237205;0.037042114;0.02748175;0.587816313;0.066011103;0.02431524;1.315087949;0.09066559;0.074316184;0.039618545;0.142573643;0.227645429;0.340070984;0.122035767;0.031545517;0.335765005;0.061359688;0.089901398;0.024978895;0.032170562;0.045419593;0.723589427;0.037595829;0.481877711;0.163621432;0.066774339;0.551728111;0.171185752;0.380087155;0.454690599;0.1710585;0.268420695;0.15259205;0.667566983;0.708988399;0.582577754;0.928026005;0.68487108;0.316675346;0.297617048;0.332196427;0.421571386;1.113851126;0.420021042;0.297050205;0.417304534;0.644727108;0.262740277;0.283382814;0.283665157;0.23834043;0.274161102;0.157455726;0.520353744;0.338024612;0.67287265;0.36745275;0.974574506;0.345576382
390;0.025041659;0.01508922;0.018612;0.033901615;0.029505035;0.586478132;0.037938592;0.028174933;0.59328979;0.067709212;0.025072758;1.328880447;0.093189724;0.075737117;0.039745975;0.143823423;0.230492225;0.343671434;0.123118065;0.032190199;0.338686283;0.062751397;0.089977708;0.025040653;0.031836657;0.047144464;0.730205936;0.038931636;0.486350553;0.166527129;0.068640102;0.558176549;0.173941058;0.384634644;0.459269242;0.172720145;0.271617308;0.154319059;0.676290573;0.712968563;0.585250975;0.920788332;0.689495161;0.321283541;0.299794697;0.336221768;0.425440389;1.121474409;0.421814224;0.301619496;0.420425476;0.648441293;0.268678782;0.289348087;0.285217668;0.241977218;0.277914419;0.162769203;0.522634332;0.341270025;0.681057954;0.373435101;0.980819825;0.349054442
391;0.025202921;0.015381247;0.018375554;0.034827591;0.029774123;0.592943534;0.038557409;0.02883355;0.598374769;0.068891702;0.025421232;1.341011136;0.094295578;0.076687212;0.040661754;0.144051081;0.232837172;0.346285594;0.123659786;0.033214205;0.341699186;0.063533803;0.089737975;0.026223705;0.031296493;0.048452157;0.737642047;0.039512431;0.490963166;0.167599742;0.070100361;0.564136919;0.175769484;0.38932441;0.46398011;0.173970659;0.274802216;0.155765755;0.684901652;0.715886743;0.587092898;0.912738842;0.692870431;0.325274711;0.302210374;0.340334103;0.428992455;1.128061488;0.423239422;0.306388255;0.423784948;0.650742398;0.27412084;0.294894065;0.286636433;0.245484662;0.281839302;0.168618978;0.524806974;0.344716201;0.689020342;0.378775814;0.98555994;0.353016356
392;0.025164612;0.015376382;0.018263842;0.035420191;0.029936335;0.598691826;0.039055526;0.029213234;0.603348244;0.070019647;0.025508538;1.352922514;0.095461313;0.077728035;0.041471763;0.143916083;0.234789306;0.348822739;0.124253212;0.033941098;0.344475438;0.064473805;0.089719808;0.026497784;0.031664602;0.049027407;0.74568897;0.040041327;0.495341171;0.168521568;0.071780239;0.569169854;0.177570873;0.393944486;0.468056929;0.175777664;0.278265568;0.158077137;0.693059219;0.719222648;0.588903087;0.904281289;0.696460518;0.329421981;0.304645829;0.344117169;0.432079994;1.134055912;0.424357125;0.310954527;0.427027164;0.652834069;0.279084182;0.300362139;0.28854808;0.248504339;0.285713942;0.174056296;0.526633959;0.347914031;0.696355336;0.38361129;0.98993849;0.357245637
393;0.025109632;0.015356919;0.017922108;0.035392706;0.029960419;0.603487534;0.039558583;0.02938858;0.608195481;0.071292234;0.025610478;1.3647921;0.097374276;0.079108355;0.041633225;0.144131394;0.2367211;0.351758016;0.125098264;0.034175326;0.346784463;0.065713918;0.090001713;0.025384233;0.032757735;0.049151319;0.75375761;0.040830721;0.499199151;0.170365152;0.073911721;0.573402159;0.179927779;0.398499933;0.471367463;0.17827415;0.2819577;0.161258602;0.7008251;0.723496806;0.591023827;0.895330571;0.700889819;0.333946062;0.306842769;0.34750434;0.434911656;1.139812802;0.425301162;0.315121674;0.430026563;0.655350714;0.283827163;0.305936343;0.290915676;0.251120062;0.28944551;0.17900365;0.528127041;0.350751873;0.702915688;0.388227048;0.994723942;0.361452132
394;0.025668021;0.015883369;0.017434024;0.036000547;0.030363873;0.608737205;0.039888447;0.029984359;0.612249099;0.072004213;0.025925833;1.373649898;0.098428527;0.080498546;0.041681734;0.144750167;0.239209821;0.354212901;0.125662319;0.034498267;0.348244305;0.065830193;0.089465533;0.02587365;0.031834503;0.049605365;0.761043436;0.040972847;0.502240203;0.172160198;0.076111276;0.577404378;0.182501653;0.403589253;0.475198137;0.180153941;0.285464785;0.163172359;0.709104359;0.726931079;0.592528873;0.885078377;0.704713687;0.337603546;0.308320508;0.351078731;0.438332052;1.145149676;0.426143145;0.319076038;0.433261389;0.65721337;0.28869385;0.311349034;0.292534882;0.25403162;0.293248697;0.185227158;0.529752551;0.353706518;0.709194707;0.39281551;0.999233849;0.365665847
395;0.025864834;0.016001677;0.017083837;0.03667047;0.030255867;0.612999064;0.040352418;0.030096519;0.615334515;0.072942363;0.026384297;1.38303732;0.098892034;0.0819409;0.042064531;0.145194029;0.241103487;0.356408983;0.125989991;0.034503901;0.349350196;0.066281376;0.089353837;0.026374787;0.03056881;0.049098741;0.766038121;0.040986796;0.504990278;0.17404524;0.077883863;0.581684043;0.18489544;0.40766117;0.478806887;0.182326339;0.288711448;0.165130287;0.716787227;0.730640984;0.594081423;0.874280889;0.708279565;0.340935608;0.310096425;0.3543447;0.440926848;1.149461168;0.427332875;0.323318882;0.436069429;0.658707058;0.293733742;0.316560648;0.294317906;0.256825093;0.29743306;0.189988746;0.531369005;0.356495816;0.714602729;0.39721462;1.00242533;0.369187786
396;0.025874309;0.016005282;0.016807099;0.037227379;0.029881589;0.616103408;0.040804648;0.030150481;0.617616506;0.073938708;0.026734806;1.391241822;0.099782813;0.083255637;0.04243222;0.145335443;0.242498332;0.35844233;0.126207785;0.03418551;0.350223444;0.067033954;0.089419572;0.026680703;0.029499302;0.048906564;0.7697989;0.041272725;0.507811004;0.17569635;0.078924615;0.585217817;0.186769723;0.410788001;0.481860127;0.184472016;0.291233893;0.166876902;0.723181623;0.734479588;0.595769154;0.862521648;0.711394907;0.34424983;0.312021211;0.357173663;0.442989844;1.153448285;0.428342204;0.327515437;0.438507322;0.659961531;0.298404405;0.32151435;0.296266368;0.25967963;0.301440865;0.193988425;0.533127477;0.359306582;0.719122253;0.401211841;1.005135834;0.372785645
397;0.026141165;0.016423602;0.016435758;0.037629578;0.029758429;0.618361172;0.041067318;0.03074419;0.619368524;0.074625471;0.026792636;1.395986;0.101807002;0.084290857;0.04236564;0.145280232;0.243806419;0.360273246;0.126424571;0.033815046;0.350917043;0.06762116;0.089075456;0.026994557;0.028725146;0.050318446;0.773771757;0.042071524;0.510509667;0.17685839;0.079387067;0.586869844;0.188024187;0.413474305;0.484152792;0.18601991;0.292707969;0.167893387;0.727888483;0.737905559;0.597342231;0.849290536;0.713808668;0.347530117;0.313612535;0.359571218;0.445139901;1.157855156;0.428558417;0.331147792;0.440739026;0.661037568;0.302131264;0.326066398;0.298062345;0.262699608;0.304614657;0.19864417;0.53516284;0.362290284;0.722914005;0.404693005;1.008382657;0.377234261
398;0.026326102;0.01667;0.015968964;0.037901151;0.029674417;0.620145224;0.04166032;0.030953209;0.620602939;0.075343957;0.027055294;1.401499167;0.102618342;0.085386213;0.042708884;0.145361036;0.244655511;0.361365619;0.126360205;0.034396585;0.351910735;0.068095748;0.088698779;0.027405398;0.027981636;0.050075478;0.776211507;0.043066427;0.510314071;0.17837049;0.081191489;0.587862279;0.189468744;0.415251412;0.485539926;0.187337589;0.294011621;0.168966877;0.731146466;0.740470528;0.597837442;0.835553739;0.71562774;0.349360678;0.314903993;0.361496892;0.446416083;1.161284257;0.428768987;0.334332448;0.442116602;0.661726619;0.305202237;0.329525511;0.299256205;0.26459928;0.307337043;0.202644573;0.53714902;0.364629047;0.725879192;0.408075596;1.01036624;0.38070883
399;0.026640963;0.016969719;0.015527522;0.038166484;0.029410615;0.621163314;0.042094446;0.030958223;0.621200993;0.0760879;0.027214674;1.406130518;0.10327417;0.086230471;0.04292887;0.145506385;0.24532251;0.361622644;0.126636018;0.034788331;0.352107534;0.06847983;0.088299088;0.027608262;0.02729511;0.049779254;0.777451694;0.043830324;0.51046048;0.179248967;0.082733682;0.588246452;0.190796779;0.416339713;0.486010472;0.187896373;0.295174234;0.169786307;0.733255383;0.743277445;0.598201882;0.821816959;0.717430439;0.351217443;0.316119997;0.363457692;0.447625187;1.163563183;0.428824186;0.337615461;0.443162174;0.662522015;0.308354037;0.332963024;0.300987757;0.266492111;0.310282199;0.206114368;0.538725571;0.366840841;0.728584616;0.41135762;1.012149082;0.383422172
400;0.027016033;0.017351289;0.0151121;0.038506356;0.029071363;0.621356338;0.042278647;0.031044517;0.621028869;0.076786466;0.027237903;1.409160758;0.104117806;0.08687143;0.042938026;0.145761015;0.245797347;0.36143883;0.127123113;0.03474492;0.351541352;0.068864592;0.087998326;0.027505717;0.026619612;0.050052772;0.777515946;0.044128182;0.511255523;0.179527128;0.083245372;0.587805597;0.191788016;0.416916575;0.485827015;0.18792728;0.295929854;0.17012425;0.734250561;0.746018053;0.598886413;0.808380076;0.719341292;0.353616867;0.317170092;0.365256625;0.448733714;1.165409172;0.42858169;0.341094349;0.444176363;0.663417314;0.311539069;0.336654071;0.30326077;0.268797492;0.313286714;0.20933214;0.540279901;0.369127462;0.730999524;0.414535165;1.014319346;0.385888265
401;0.027084608;0.017604379;0.014600818;0.038945714;0.029067398;0.620941645;0.042569646;0.031513359;0.619966023;0.07733004;0.027406995;1.411163841;0.104583152;0.087735918;0.043163328;0.146300267;0.245759909;0.361625804;0.126925306;0.035029747;0.351424086;0.069396126;0.088032945;0.027235484;0.025829036;0.050242768;0.776021124;0.043939466;0.509793856;0.180320897;0.083038025;0.586148935;0.192385326;0.417067745;0.485488905;0.188427277;0.295798188;0.169917164;0.733904208;0.746958459;0.599714995;0.795346983;0.721004131;0.355935401;0.317655421;0.366004807;0.448810486;1.168272477;0.427972416;0.344394066;0.445158719;0.663885154;0.313927215;0.339977375;0.304887378;0.271091135;0.31537083;0.212625753;0.542884981;0.371285097;0.73249075;0.41762338;1.01680286;0.388757894
402;0.027041225;0.017636113;0.01425118;0.039132145;0.028917473;0.620217872;0.042701979;0.031747374;0.619028481;0.077760153;0.02759633;1.41294416;0.105290276;0.088500219;0.043418078;0.146498783;0.245592452;0.361383074;0.126512682;0.035361422;0.351004731;0.069453318;0.087691194;0.027267233;0.025242239;0.050302435;0.774345535;0.044263554;0.508165566;0.180756829;0.083381502;0.584342157;0.192632039;0.416918783;0.484870322;0.188848916;0.295576758;0.169936047;0.73295054;0.748175093;0.6001597;0.782391949;0.721520344;0.357107869;0.318153566;0.366688133;0.449500563;1.170033597;0.427463637;0.346773628;0.445994346;0.664202265;0.315661438;0.342319585;0.306307965;0.272844142;0.316952142;0.215136603;0.544470342;0.37232579;0.734041214;0.419823309;1.018811012;0.391409001
403;0.027047869;0.017590631;0.013906933;0.039259481;0.028675601;0.619498963;0.042839499;0.031954971;0.618005907;0.078258444;0.027735119;1.415420587;0.106174281;0.089003157;0.043690722;0.146560152;0.245385565;0.360844829;0.126209418;0.035442924;0.350161005;0.06955242;0.087239974;0.027748696;0.024688499;0.050361444;0.77225126;0.044892408;0.506195083;0.180928898;0.083856388;0.582361557;0.192904542;0.416400591;0.483890158;0.188860414;0.295214447;0.17014536;0.731336105;0.749429353;0.600570658;0.770067932;0.721909376;0.358054535;0.318853688;0.367460243;0.450356406;1.171738306;0.427129274;0.348836324;0.446393742;0.664435288;0.316972944;0.343949662;0.307659479;0.274332739;0.318430564;0.217093872;0.545593272;0.373148682;0.735398388;0.421613989;1.021005154;0.393386859
404;0.027199848;0.017607296;0.013409958;0.039531595;0.028460991;0.61892035;0.043107528;0.032318455;0.616692004;0.078906433;0.027791658;1.418865249;0.106957439;0.089332833;0.043944202;0.146733903;0.245090858;0.360205238;0.126157392;0.035206013;0.348991447;0.070037708;0.086943603;0.028358374;0.024105351;0.050461426;0.769615414;0.045366059;0.50369143;0.18110688;0.083922759;0.58017848;0.193380936;0.41546952;0.482569672;0.188468473;0.294618244;0.170192089;0.728929643;0.7501235;0.601163977;0.758869496;0.722940913;0.359475246;0.319595715;0.368112925;0.450742222;1.17421259;0.426864181;0.3511375;0.446308086;0.664724892;0.318014021;0.345286461;0.308954472;0.275730422;0.3199379;0.218859611;0.546886794;0.374447008;0.736245328;0.423507181;1.023718513;0.394511206
405;0.027442763;0.017649006;0.012802245;0.039824981;0.028238518;0.618164309;0.043270163;0.03241176;0.615700238;0.079454366;0.027791259;1.421820461;0.10709944;0.090252439;0.043947431;0.146865572;0.244432208;0.359196527;0.126074048;0.035250662;0.347843828;0.070022946;0.086372729;0.027580587;0.024224604;0.050220187;0.767792543;0.045222702;0.501802537;0.1814801;0.083824362;0.578518844;0.193528145;0.414285134;0.48111435;0.188524205;0.294177646;0.169352205;0.725829908;0.750139148;0.601101776;0.748596804;0.723519078;0.360160287;0.319453479;0.367949771;0.450828783;1.175660889;0.426349233;0.353227505;0.446392726;0.665602075;0.318588458;0.346507279;0.309964079;0.276289428;0.320825835;0.220444909;0.547534363;0.375135562;0.736831934;0.42526801;1.025360945;0.395161496
406;0.027670576;0.017691767;0.01252971;0.040169346;0.027958597;0.617436267;0.043446104;0.032478942;0.614908222;0.079811088;0.027927246;1.425353304;0.107842039;0.090642665;0.044046103;0.146858334;0.243843293;0.358331354;0.126072563;0.035170949;0.346339705;0.070168736;0.08605964;0.027459887;0.023143098;0.049987873;0.765561545;0.045869625;0.499757548;0.18180965;0.083847498;0.576765014;0.193381764;0.412692823;0.480180669;0.188398707;0.293354278;0.16839027;0.72260697;0.749529124;0.60157879;0.739509135;0.723499472;0.360387495;0.31943895;0.367498277;0.450755067;1.177165885;0.425753681;0.355035668;0.446654069;0.666283953;0.31895081;0.347614859;0.311084203;0.276890058;0.321589901;0.221777575;0.547470838;0.375545277;0.737365807;0.426925731;1.027327227;0.395613487
407;0.027847995;0.017794051;0.012436006;0.040519983;0.027688167;0.617052751;0.043641627;0.032545134;0.614412179;0.080036849;0.0280764;1.429595215;0.108772176;0.090765089;0.044274409;0.146829651;0.243413655;0.357642001;0.126171358;0.035111108;0.345046752;0.070488133;0.085985016;0.0280029;0.021719947;0.050035868;0.763079907;0.046780117;0.497656054;0.181980688;0.084006017;0.575122608;0.193143973;0.411265014;0.47965208;0.18802559;0.292342151;0.167776504;0.719648807;0.748603085;0.602384092;0.731859267;0.723393085;0.360456031;0.319703994;0.367148126;0.450657135;1.178914891;0.425376332;0.356517347;0.446996884;0.666668567;0.319278624;0.348284666;0.312136553;0.27752797;0.322316317;0.222963246;0.546992282;0.375700509;0.738010653;0.428318435;1.02949374;0.395973638
408;0.027989559;0.018036849;0.012072886;0.040795378;0.027544063;0.617348922;0.043805764;0.032526459;0.614432053;0.080289581;0.027989292;1.434181053;0.108739781;0.091564933;0.044458323;0.146979874;0.243017818;0.356905155;0.126343192;0.035422727;0.344823916;0.07065638;0.085808477;0.028091529;0.022054954;0.050487451;0.761316463;0.046547187;0.496067798;0.18198833;0.084135242;0.574184255;0.193071363;0.410811775;0.478992387;0.187663174;0.291706262;0.167685937;0.717133343;0.747753923;0.602602403;0.725886455;0.723927059;0.360661572;0.319905649;0.367113798;0.450650604;1.180559494;0.425491257;0.357669393;0.447306304;0.667041902;0.319649634;0.348154877;0.312658709;0.277709598;0.3228174;0.224148367;0.546573576;0.37547545;0.738853181;0.429233889;1.030967378;0.39618091
